Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(inputReEnterNewPassword, ""Test@12345678"")",Chrome 143.0.7499.170,,,02-01-2026 15:00:31,02-01-2026 15:00:32,0.578s,PASSED
"clickable = waitForElementClickable(btnCreateAccount, 30, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 15:00:32,02-01-2026 15:00:32,0.264s,PASSED
if (!(clickable)),Chrome 143.0.7499.170,,,02-01-2026 15:00:32,02-01-2026 15:00:32,0.001s,PASSED
if (!(clickable)),Chrome 143.0.7499.170,,,02-01-2026 15:00:32,02-01-2026 15:00:32,0.002s,PASSED
click(btnCreateAccount),Chrome 143.0.7499.170,,,02-01-2026 15:00:32,02-01-2026 15:00:32,0.296s,PASSED
click(btnCreateAccount),Chrome 143.0.7499.170,,,02-01-2026 15:00:32,02-01-2026 15:00:33,0.301s,PASSED
"comment(""✅ Đã click button aria-label='Create Account'."")",Chrome 143.0.7499.170,,,02-01-2026 15:00:33,02-01-2026 15:00:33,0.003s,PASSED
"h3Visible = waitForElementVisible(h3SelectOrganisation, WAIT_AFTER_CLICK, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 15:00:33,02-01-2026 15:00:37,4.446s,PASSED
if (!(h3Visible)),Chrome 143.0.7499.170,,,02-01-2026 15:00:37,02-01-2026 15:00:37,0.001s,PASSED
if (h3Visible),Chrome 143.0.7499.170,,,02-01-2026 15:00:37,02-01-2026 15:00:37,0.244s,PASSED
